survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alone,group_survival_rate,group_avg_fare,fare_zscore,age_group
1,1,male,49.0,1,0,56.9292,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,0.4999546316111698,"(40, 50]"
1,2,female,24.0,2,1,27.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.10261178891735358,"(20, 30]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,1,male,40.0,0,0,42.4,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,0.20743735626993037,"(30, 40]"
0,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(40, 50]"
1,1,male,35.0,0,0,26.55,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(30, 40]"
0,3,male,36.0,1,0,15.55,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.3331353416702368,"(30, 40]"
0,3,male,30.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
1,1,male,27.0,0,0,30.5,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.032146074102061765,"(20, 30]"
1,2,female,22.0,1,2,41.5792,C,Second,woman,False,Cherbourg,False,0.9210526315789473,21.97012105263158,0.1909121394926757,"(20, 30]"
1,1,female,40.0,0,0,153.4625,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,2.443465485319458,"(30, 40]"
0,3,female,39.0,1,5,31.275,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.016542951535818605,"(30, 40]"
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5042663633645169,"(20, 30]"
1,3,female,21.5,1,0,15.5,Q,Third,woman,False,Queenstown,False,0.5,16.118809722222224,-0.33414199473902667,"(20, 30]"
0,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
0,3,male,35.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(30, 40]"
1,2,female,24.0,1,2,65.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,0.6624445433629575,"(20, 30]"
0,3,male,34.0,1,1,14.4,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.3562883622524042,"(30, 40]"
0,3,female,26.0,1,0,16.1,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.3220621579135481,"(20, 30]"
1,2,female,4.0,2,1,39.0,S,Second,child,False,Southampton,False,0.9210526315789473,21.97012105263158,0.13898494759221836,"(0, 10]"
0,2,male,26.0,0,0,10.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.434807301618015,"(20, 30]"
0,3,male,27.0,1,0,14.4542,C,Third,man,True,Cherbourg,False,0.13544668587896252,12.661632564841499,-0.3551971503258359,"(20, 30]"
1,1,male,42.0,1,0,52.5542,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.41187248809205507,"(40, 50]"
1,3,male,20.0,1,1,15.7417,C,Third,man,True,Cherbourg,False,0.13544668587896252,12.661632564841499,-0.3292758338044964,"(10, 20]"
0,3,male,21.0,0,0,7.8542,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4880753554061005,"(20, 30]"
0,3,male,21.0,0,0,16.1,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.3220621579135481,"(20, 30]"
0,1,male,61.0,0,0,32.3208,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,0.004512204050990585,"(60, 100]"
0,2,male,57.0,0,0,12.35,Q,Second,man,True,Queenstown,True,0.1574074074074074,19.74178240740741,-0.3975611380727893,"(50, 60]"
1,1,female,21.0,0,0,77.9583,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,0.9233347925889563,"(20, 30]"
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,3,male,25.0,0,0,7.7333,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.4905094425264344,"(20, 30]"
1,1,male,80.0,0,0,30.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.0422126047899606,"(60, 100]"
0,3,male,51.0,0,0,7.0542,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5041818045067386,"(50, 60]"
1,1,male,32.0,0,0,30.5,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,-0.032146074102061765,"(30, 40]"
0,1,male,40.0,0,0,0.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.6462044460638905,"(30, 40]"
0,3,female,9.0,3,2,27.9,S,Third,child,False,Southampton,False,0.5,16.118809722222224,-0.08449203367913571,"(0, 10]"
1,2,female,28.0,0,0,13.0,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.38447464817852084,"(20, 30]"
0,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(30, 40]"
0,2,male,31.0,1,1,26.25,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.11771158494920184,"(30, 40]"
0,3,female,41.0,0,5,39.6875,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,0.15282642728807924,"(40, 50]"
0,3,male,25.0,1,0,16.1,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.3220621579135481,"(20, 30]"
0,3,male,20.0,0,0,7.8542,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4880753554061005,"(10, 20]"
1,1,female,24.0,0,0,69.3,C,First,woman,False,Cherbourg,True,0.967391304347826,106.69375000000001,0.7490167072788875,"(20, 30]"
0,3,female,2.0,3,2,27.9,S,Third,child,False,Southampton,False,0.5,16.118809722222224,-0.08449203367913571,"(0, 10]"
1,3,male,25.0,0,0,56.4958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,0.4912289628108992,"(20, 30]"
1,3,female,0.75,2,1,19.2583,C,Third,child,False,Cherbourg,False,0.5,16.118809722222224,-0.25847591017036636,"(0, 10]"
1,1,male,48.0,1,0,76.7292,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,0.8985892468519636,"(40, 50]"
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(10, 20]"
1,1,male,56.0,0,0,35.5,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,0.06851923277692655,"(50, 60]"
0,3,male,25.0,0,0,7.55,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4941998326766181,"(20, 30]"
1,3,female,23.0,0,0,7.55,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4941998326766181,"(20, 30]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
1,2,female,18.0,0,1,23.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.18314403442054422,"(10, 20]"
0,3,male,21.0,0,0,8.4333,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.47641629956337606,"(20, 30]"
1,3,female,21.5,0,0,7.8292,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.4885786819404954,"(20, 30]"
0,3,female,18.0,0,0,6.75,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.5103062817772562,"(10, 20]"
0,2,male,24.0,2,0,73.5,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,0.8335755650572377,"(20, 30]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,3,female,32.0,1,1,15.5,Q,Third,woman,False,Queenstown,False,0.5,16.118809722222224,-0.33414199473902667,"(30, 40]"
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(20, 30]"
0,1,male,58.0,0,2,113.275,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,1.6343680812795898,"(50, 60]"
1,1,male,50.0,2,0,133.65,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,2.044579206811467,"(40, 50]"
0,3,male,40.0,0,0,7.225,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.5007430776237524,"(30, 40]"
0,1,male,47.0,0,0,25.5875,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.1310497381106678,"(40, 50]"
0,3,male,36.0,0,0,7.4958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.49529104460318635,"(30, 40]"
1,3,male,20.0,1,0,7.925,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(10, 20]"
0,2,male,32.0,2,0,73.5,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,0.8335755650572377,"(30, 40]"
0,2,male,25.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(20, 30]"
0,3,male,25.0,0,0,7.775,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(20, 30]"
0,3,male,43.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(40, 50]"
1,1,female,35.0,1,0,52.0,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.40071474547758795,"(30, 40]"
1,2,female,40.0,1,1,39.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,0.13898494759221836,"(30, 40]"
0,1,male,31.0,1,0,52.0,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.40071474547758795,"(30, 40]"
0,2,male,70.0,0,0,10.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.434807301618015,"(60, 100]"
1,2,male,31.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(30, 40]"
0,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.6462044460638905,"(20, 30]"
0,3,male,18.0,0,0,7.775,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(10, 20]"
0,3,male,24.5,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
1,3,female,18.0,0,0,9.8417,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4480608959217026,"(10, 20]"
0,3,female,43.0,1,6,46.9,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,0.29803613246101984,"(40, 50]"
1,1,male,36.0,0,1,512.3292,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,9.668550782149426,"(30, 40]"
0,3,female,21.5,0,0,8.1375,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.482371659118337,"(20, 30]"
1,1,male,27.0,0,0,76.7292,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,0.8985892468519636,"(20, 30]"
0,3,male,20.0,0,0,9.225,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.460476954872157,"(10, 20]"
0,3,male,14.0,5,2,46.9,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,0.29803613246101984,"(10, 20]"
0,2,male,60.0,1,1,39.0,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,0.13898494759221836,"(50, 60]"
0,2,male,25.0,1,2,41.5792,C,Second,man,True,Cherbourg,False,0.1574074074074074,19.74178240740741,0.1909121394926757,"(20, 30]"
0,3,male,14.0,4,1,39.6875,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,0.15282642728807924,"(10, 20]"
0,3,male,19.0,0,0,10.1708,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4414351054229276,"(10, 20]"
0,3,male,18.0,0,0,7.7958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.489251126190447,"(10, 20]"
1,1,female,15.0,0,1,211.3375,S,First,child,False,Southampton,False,0.967391304347826,106.69375000000001,3.608666412443748,"(10, 20]"
1,1,male,31.0,1,0,57.0,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.5013800523565762,"(30, 40]"
1,3,female,4.0,0,1,13.4167,C,Third,child,False,Cherbourg,False,0.5,16.118809722222224,-0.376085201503226,"(0, 10]"
1,3,male,25.0,0,0,56.4958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,0.4912289628108992,"(20, 30]"
0,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.5007430776237524,"(20, 30]"
0,1,male,60.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(50, 60]"
0,2,male,52.0,0,0,13.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.374408117490622,"(50, 60]"
0,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(40, 50]"
1,3,female,21.5,0,0,7.7333,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.4905094425264344,"(20, 30]"
0,1,male,49.0,1,1,110.8833,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,1.5862158383870948,"(40, 50]"
0,3,male,42.0,0,0,7.65,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4921865265390384,"(40, 50]"
1,1,female,18.0,1,0,227.525,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,3.9345703434644728,"(10, 20]"
1,1,male,35.0,0,0,26.2875,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.1169565951476094,"(30, 40]"
0,3,female,18.0,0,1,14.4542,C,Third,woman,False,Cherbourg,False,0.5,16.118809722222224,-0.3551971503258359,"(10, 20]"
0,3,male,25.0,0,0,7.7417,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49034032481087764,"(20, 30]"
0,3,male,26.0,1,0,7.8542,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.4880753554061005,"(20, 30]"
0,2,male,39.0,0,0,26.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.12274485029315124,"(30, 40]"
1,2,female,45.0,0,0,13.5,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.374408117490622,"(40, 50]"
1,1,male,42.0,0,0,26.2875,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.1169565951476094,"(40, 50]"
1,1,female,22.0,0,0,151.55,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,2.404961005438245,"(20, 30]"
1,3,male,25.0,1,1,15.2458,C,Third,man,True,Cherbourg,False,0.13544668587896252,12.661632564841499,-0.33925981894075447,"(20, 30]"
1,1,female,24.0,0,0,49.5042,C,First,woman,False,Cherbourg,True,0.967391304347826,106.69375000000001,0.3504666508958721,"(20, 30]"
0,1,male,40.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(30, 40]"
1,1,male,48.0,1,0,52.0,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.40071474547758795,"(40, 50]"
0,3,male,29.0,0,0,9.4833,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4552765851187885,"(20, 30]"
0,2,male,52.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(50, 60]"
0,3,male,19.0,0,0,7.65,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4921865265390384,"(10, 20]"
1,1,female,38.0,0,0,227.525,C,First,woman,False,Cherbourg,True,0.967391304347826,106.69375000000001,3.9345703434644728,"(30, 40]"
1,2,female,27.0,0,0,10.5,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.434807301618015,"(20, 30]"
0,3,male,25.0,0,0,15.5,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.33414199473902667,"(20, 30]"
0,3,male,33.0,0,0,7.775,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(30, 40]"
1,2,female,6.0,0,1,33.0,S,Second,child,False,Southampton,False,0.9210526315789473,21.97012105263158,0.01818657933743239,"(0, 10]"
0,3,male,17.0,1,0,7.0542,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.5041818045067386,"(10, 20]"
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(30, 40]"
0,2,male,50.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(40, 50]"
1,1,male,27.0,1,0,53.1,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.4228611129909654,"(20, 30]"
0,3,male,20.0,0,0,8.6625,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4718018018960432,"(10, 20]"
1,2,female,30.0,3,0,21.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.22341015717213955,"(20, 30]"
1,3,female,21.5,0,0,7.7375,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.49042488366865605,"(20, 30]"
0,2,male,25.0,1,0,26.0,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.12274485029315124,"(20, 30]"
0,3,female,25.0,1,0,7.925,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.48664993466069395,"(20, 30]"
1,1,female,29.0,0,0,211.3375,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,3.608666412443748,"(20, 30]"
0,3,male,11.0,0,0,18.7875,C,Third,child,False,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.26795455546609187,"(10, 20]"
0,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.6462044460638905,"(20, 30]"
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(20, 30]"
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(20, 30]"
0,3,male,28.5,0,0,16.1,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.3220621579135481,"(20, 30]"
0,3,female,48.0,1,3,34.375,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,0.045869538729154176,"(40, 50]"
1,1,male,35.0,0,0,512.3292,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,9.668550782149426,"(30, 40]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
1,1,male,40.0,0,0,30.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.0422126047899606,"(30, 40]"
0,1,male,36.0,1,0,78.85,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.941287443417755,"(30, 40]"
1,1,female,21.0,2,2,262.375,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,4.636207532411021,"(20, 30]"
0,3,male,24.0,1,0,16.1,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.3220621579135481,"(20, 30]"
1,3,male,31.0,0,0,7.925,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(30, 40]"
0,1,male,70.0,1,1,71.0,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.7832429116177435,"(60, 100]"
0,3,male,16.0,1,1,20.25,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.2385099532039878,"(10, 20]"
1,2,female,30.0,0,0,13.0,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.38447464817852084,"(20, 30]"
0,1,male,19.0,1,0,53.1,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.4228611129909654,"(10, 20]"
0,3,male,31.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(30, 40]"
1,2,female,4.0,1,1,23.0,S,Second,child,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.18314403442054422,"(0, 10]"
1,3,male,6.0,0,1,12.475,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,-0.3950445054008146,"(0, 10]"
0,3,male,33.0,0,0,9.5,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4549403629938127,"(30, 40]"
0,3,male,23.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
1,2,female,48.0,1,2,65.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,0.6624445433629575,"(40, 50]"
1,2,male,0.67,1,1,14.5,S,Second,child,False,Southampton,False,0.1574074074074074,19.74178240740741,-0.35427505611482435,"(0, 10]"
0,3,male,28.0,0,0,7.7958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.489251126190447,"(20, 30]"
0,2,male,18.0,0,0,11.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.41467424024221733,"(10, 20]"
0,3,male,34.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(30, 40]"
1,1,female,33.0,0,0,86.5,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,1.0953053629426073,"(30, 40]"
0,3,male,25.0,0,0,14.5,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.35427505611482435,"(20, 30]"
0,3,male,41.0,0,0,7.125,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5027563837613321,"(40, 50]"
1,3,male,20.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.500658518765974,"(10, 20]"
1,1,female,36.0,1,2,120.0,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,1.769762919031829,"(30, 40]"
0,3,male,16.0,0,0,7.775,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(10, 20]"
1,1,female,51.0,1,0,77.9583,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.9233347925889563,"(50, 60]"
0,1,male,40.0,0,0,39.6,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,0.151064784417697,"(30, 40]"
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.49017322040145855,"(30, 40]"
0,3,male,25.0,1,0,24.15,Q,Third,man,True,Queenstown,False,0.13544668587896252,12.661632564841499,-0.15999101383837694,"(20, 30]"
0,3,male,32.0,0,0,8.3625,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.47784172030878247,"(30, 40]"
0,3,male,24.0,0,0,9.5,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4549403629938127,"(20, 30]"
0,3,male,48.0,0,0,7.8542,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4880753554061005,"(40, 50]"
0,2,female,57.0,0,0,10.5,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.434807301618015,"(50, 60]"
0,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.5007430776237524,"(20, 30]"
1,2,female,54.0,1,3,23.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.18314403442054422,"(50, 60]"
0,3,male,18.0,0,0,7.75,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(10, 20]"
0,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
1,3,female,5.0,0,0,12.475,S,Third,child,False,Southampton,True,0.5,16.118809722222224,-0.3950445054008146,"(0, 10]"
0,3,male,25.0,0,0,7.7375,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49042488366865605,"(20, 30]"
1,1,female,43.0,0,1,211.3375,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,3.608666412443748,"(40, 50]"
1,3,female,13.0,0,0,7.2292,C,Third,child,False,Cherbourg,True,0.5,16.118809722222224,-0.500658518765974,"(10, 20]"
1,1,female,17.0,1,0,57.0,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.5013800523565762,"(10, 20]"
0,1,male,29.0,0,0,30.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.0422126047899606,"(20, 30]"
0,3,male,25.0,1,2,23.45,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.1740841568014353,"(20, 30]"
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5042663633645169,"(20, 30]"
0,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5002397510893574,"(20, 30]"
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.49529104460318635,"(10, 20]"
0,3,male,8.0,4,1,29.125,Q,Third,child,False,Queenstown,False,0.13544668587896252,12.661632564841499,-0.05982903349378355,"(0, 10]"
1,3,male,1.0,1,2,20.575,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,-0.2319667082568536,"(0, 10]"
0,1,male,46.0,0,0,79.2,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,0.9483340148992845,"(40, 50]"
0,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
0,2,male,16.0,0,0,26.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.12274485029315124,"(10, 20]"
0,3,female,21.5,8,2,69.55,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,0.7540499726228369,"(20, 30]"
0,1,male,40.0,0,0,30.6958,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,-0.028204020684680614,"(30, 40]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(30, 40]"
1,1,female,49.0,0,0,25.9292,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,-0.12417027103855768,"(40, 50]"
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4713830342194266,"(30, 40]"
